2025-06-22 00:14:59 [JetCacheDefaultExecutor] INFO  c.a.jetcache.support.StatInfoLogger - jetcache stat from 2025-06-21 23:59:59,879 to 2025-06-22 00:14:59,854
cache                                          |       qps|   rate|           get|           hit|          fail|        expire|avgLoadTime|maxLoadTime
2025-06-22 16:41:58 [SpringApplicationShutdownHook] INFO  c.y.g.c.event.core.DefaultEventBus - Event bus shutdown completed
2025-06-22 16:41:58 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-06-22 16:41:58 [SpringApplicationShutdownHook] INFO  c.a.j.support.DefaultMetricsManager - cache stat canceled
2025-06-22 16:41:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Shutdown initiated...
2025-06-22 16:41:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Shutdown completed.
2025-06-22 16:43:36 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-06-22 16:43:36 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-06-22 16:43:36 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-06-22 16:43:36 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 5 ms. Found 0 JPA repository interfaces.
2025-06-22 16:43:37 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-06-22 16:43:37 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1132 ms
2025-06-22 16:43:37 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-06-22 16:43:37 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.15.Final
2025-06-22 16:43:37 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000025: Second-level cache region factory [com.ysmjjsy.goya.component.db.cache.GoyaRegionFactory]
2025-06-22 16:43:37 [main] INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true
2025-06-22 16:43:37 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-06-22 16:43:37 [main] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Starting...
2025-06-22 16:43:38 [main] INFO  com.zaxxer.hikari.pool.HikariPool - Hikari - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@6e49863e
2025-06-22 16:43:38 [main] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Start completed.
2025-06-22 16:43:38 [main] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (Hikari)']
	Database driver: undefined/unknown
	Database version: 9.2
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-06-22 16:43:38 [main] INFO  c.a.j.a.AbstractCacheAutoInit - init cache area default , type= caffeine
2025-06-22 16:43:38 [main] INFO  c.a.j.a.AbstractCacheAutoInit - init cache area default , type= redis.lettuce
2025-06-22 16:43:39 [main] INFO  c.a.j.support.DefaultMetricsManager - cache stat period at 15 MINUTES
2025-06-22 16:43:39 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-06-22 16:43:39 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-06-22 16:43:39 [main] INFO  c.y.g.c.e.c.EventConfiguration - Enabling smart event listener auto-registration using SmartInitializingSingleton
2025-06-22 16:43:40 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - === 开始事件监听器自动注册 ===
2025-06-22 16:43:40 [main] INFO  c.y.g.m.r.c.CacheRedisConfiguration - Creating Redis event transport
2025-06-22 16:43:40 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Redis event transport started
2025-06-22 16:43:40 [main] INFO  c.y.g.c.e.c.EventConfiguration - Event bus using default topic: test-service
2025-06-22 16:43:40 [main] INFO  c.y.g.c.e.c.EventConfiguration - Creating EventBus with 1 transports
2025-06-22 16:43:40 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 发现 1 个事件传输组件: [redis]
2025-06-22 16:43:40 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 发现 1 个 GoyaEventListener 接口实现
2025-06-22 16:43:40 [main] INFO  c.y.g.c.event.core.DefaultEventBus - Registered local listener for event type: SecurityInterfaceEvent
2025-06-22 16:43:41 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Subscribed to Redis topic 'test-service' for event type SecurityInterfaceEvent
2025-06-22 16:43:41 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 成功注册接口监听器: securityInterfaceEventListener -> SecurityInterfaceEvent
2025-06-22 16:43:41 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-06-22 16:43:41 [main] INFO  c.y.g.c.e.c.EventConfiguration - Created async task executor for event bus with core=2, max=10, queue=100
2025-06-22 16:43:41 [main] INFO  c.y.g.common.CommonAutoConfiguration - [Goya] |- starter [common] auto configure.
2025-06-22 16:43:41 [main] INFO  c.y.g.c.a.CommonApiAutoConfiguration - [Goya] |- starter [common api] auto configure.
2025-06-22 16:43:41 [main] INFO  c.y.g.c.d.c.JpaConfiguration - [Goya] |- component [jpa] configure.
2025-06-22 16:43:41 [main] INFO  c.y.g.c.j.CommonJpaAutoConfiguration - [Goya] |- starter [common jpa] auto configure.
2025-06-22 16:43:41 [main] INFO  c.y.g.c.r.CommonRestAutoConfiguration - [Goya] |- starter [common rest] auto configure.
2025-06-22 16:43:41 [main] INFO  c.y.g.c.w.CommonWebAutoConfiguration - [Goya] |- starter [common web] auto configure.
2025-06-22 16:43:41 [main] INFO  c.y.g.m.redis.RedisAutoConfiguration - [Goya] |- starter [module redis] auto configure.
2025-06-22 16:43:42 [main] INFO  c.y.g.s.a.SecurityAuthAutoConfiguration - [Goya] |- starter [security auth] auto configure.
2025-06-22 16:43:42 [main] INFO  c.y.g.c.event.core.DefaultEventBus - Registered local listener for event type: RequestMappingEvent
2025-06-22 16:43:42 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Subscribed to Redis topic 'test-service' for event type RequestMappingEvent
2025-06-22 16:43:42 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 成功注册注解监听器: RequestMappingEventListener.onEvent -> RequestMappingEvent
2025-06-22 16:43:42 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 从Bean requestMappingEventListener 注册了 1 个注解监听器
2025-06-22 16:43:42 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - === 事件监听器自动注册完成 ===
2025-06-22 16:43:42 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 接口监听器: 1, 注解监听器: 1, 总计: 2
2025-06-22 16:43:42 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-06-22 16:43:42 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-06-22 16:43:42 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-06-22 16:43:42 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-06-22 16:43:42 [main] INFO  o.s.b.w.e.undertow.UndertowWebServer - Undertow started on port 8082 (http) with context path '/'
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.undertow.UndertowWebServer - Commencing graceful shutdown. Waiting for active requests to complete
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.undertow.UndertowWebServer - Graceful shutdown complete
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.18.Final
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  c.y.g.m.r.event.RedisEventTransport - Redis event transport stopped
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  c.y.g.c.event.core.DefaultEventBus - Event bus shutdown completed
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  c.a.j.support.DefaultMetricsManager - cache stat canceled
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Shutdown initiated...
2025-06-22 16:44:15 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Shutdown completed.
2025-06-22 16:44:16 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-06-22 16:44:17 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-06-22 16:44:17 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-06-22 16:44:17 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 JPA repository interfaces.
2025-06-22 16:44:18 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-06-22 16:44:18 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1220 ms
2025-06-22 16:44:18 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-06-22 16:44:18 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.15.Final
2025-06-22 16:44:18 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000025: Second-level cache region factory [com.ysmjjsy.goya.component.db.cache.GoyaRegionFactory]
2025-06-22 16:44:18 [main] INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true
2025-06-22 16:44:18 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-06-22 16:44:18 [main] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Starting...
2025-06-22 16:44:18 [main] INFO  com.zaxxer.hikari.pool.HikariPool - Hikari - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@126ae0ca
2025-06-22 16:44:18 [main] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Start completed.
2025-06-22 16:44:19 [main] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (Hikari)']
	Database driver: undefined/unknown
	Database version: 9.2
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-06-22 16:44:19 [main] INFO  c.a.j.a.AbstractCacheAutoInit - init cache area default , type= caffeine
2025-06-22 16:44:19 [main] INFO  c.a.j.a.AbstractCacheAutoInit - init cache area default , type= redis.lettuce
2025-06-22 16:44:20 [main] INFO  c.a.j.support.DefaultMetricsManager - cache stat period at 15 MINUTES
2025-06-22 16:44:20 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-06-22 16:44:20 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-06-22 16:44:20 [main] INFO  c.y.g.c.e.c.EventConfiguration - Enabling smart event listener auto-registration using SmartInitializingSingleton
2025-06-22 16:44:20 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - === 开始事件监听器自动注册 ===
2025-06-22 16:44:20 [main] INFO  c.y.g.m.r.c.CacheRedisConfiguration - Creating Redis event transport
2025-06-22 16:44:20 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Redis event transport started
2025-06-22 16:44:20 [main] INFO  c.y.g.c.e.c.EventConfiguration - Event bus using default topic: test-service
2025-06-22 16:44:20 [main] INFO  c.y.g.c.e.c.EventConfiguration - Creating EventBus with 1 transports
2025-06-22 16:44:20 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 发现 1 个事件传输组件: [redis]
2025-06-22 16:44:20 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 发现 1 个 GoyaEventListener 接口实现
2025-06-22 16:44:20 [main] INFO  c.y.g.c.event.core.DefaultEventBus - Registered local listener for event type: SecurityInterfaceEvent
2025-06-22 16:44:22 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Subscribed to Redis topic 'test-service' for event type SecurityInterfaceEvent
2025-06-22 16:44:22 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 成功注册接口监听器: securityInterfaceEventListener -> SecurityInterfaceEvent
2025-06-22 16:44:22 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-06-22 16:44:22 [main] INFO  c.y.g.c.e.c.EventConfiguration - Created async task executor for event bus with core=2, max=10, queue=100
2025-06-22 16:44:22 [main] INFO  c.y.g.common.CommonAutoConfiguration - [Goya] |- starter [common] auto configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.c.a.CommonApiAutoConfiguration - [Goya] |- starter [common api] auto configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.c.d.c.JpaConfiguration - [Goya] |- component [jpa] configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.c.j.CommonJpaAutoConfiguration - [Goya] |- starter [common jpa] auto configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.c.r.CommonRestAutoConfiguration - [Goya] |- starter [common rest] auto configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.c.w.CommonWebAutoConfiguration - [Goya] |- starter [common web] auto configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.m.redis.RedisAutoConfiguration - [Goya] |- starter [module redis] auto configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.s.a.SecurityAuthAutoConfiguration - [Goya] |- starter [security auth] auto configure.
2025-06-22 16:44:22 [main] INFO  c.y.g.c.event.core.DefaultEventBus - Registered local listener for event type: RequestMappingEvent
2025-06-22 16:44:22 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Subscribed to Redis topic 'test-service' for event type RequestMappingEvent
2025-06-22 16:44:22 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 成功注册注解监听器: RequestMappingEventListener.onEvent -> RequestMappingEvent
2025-06-22 16:44:22 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 从Bean requestMappingEventListener 注册了 1 个注解监听器
2025-06-22 16:44:22 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - === 事件监听器自动注册完成 ===
2025-06-22 16:44:22 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 接口监听器: 1, 注解监听器: 1, 总计: 2
2025-06-22 16:44:22 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-06-22 16:44:22 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-06-22 16:44:22 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-06-22 16:44:22 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-06-22 16:44:22 [main] INFO  o.s.b.w.e.undertow.UndertowWebServer - Undertow started on port 8082 (http) with context path '/'
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.undertow.UndertowWebServer - Commencing graceful shutdown. Waiting for active requests to complete
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.undertow.UndertowWebServer - Graceful shutdown complete
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.18.Final
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  c.y.g.m.r.event.RedisEventTransport - Redis event transport stopped
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  c.y.g.c.event.core.DefaultEventBus - Event bus shutdown completed
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  c.a.j.support.DefaultMetricsManager - cache stat canceled
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Shutdown initiated...
2025-06-22 16:44:38 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Shutdown completed.
2025-06-22 16:44:40 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-06-22 16:44:40 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-06-22 16:44:40 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-06-22 16:44:40 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 5 ms. Found 0 JPA repository interfaces.
2025-06-22 16:44:41 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-06-22 16:44:41 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1146 ms
2025-06-22 16:44:41 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-06-22 16:44:41 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.15.Final
2025-06-22 16:44:41 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000025: Second-level cache region factory [com.ysmjjsy.goya.component.db.cache.GoyaRegionFactory]
2025-06-22 16:44:41 [main] INFO  o.h.e.b.internal.EnversServiceImpl - Envers integration enabled? : true
2025-06-22 16:44:41 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-06-22 16:44:41 [main] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Starting...
2025-06-22 16:44:42 [main] INFO  com.zaxxer.hikari.pool.HikariPool - Hikari - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@4c5d1649
2025-06-22 16:44:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - Hikari - Start completed.
2025-06-22 16:44:42 [main] INFO  o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (Hikari)']
	Database driver: undefined/unknown
	Database version: 9.2
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-06-22 16:44:42 [main] INFO  c.a.j.a.AbstractCacheAutoInit - init cache area default , type= caffeine
2025-06-22 16:44:42 [main] INFO  c.a.j.a.AbstractCacheAutoInit - init cache area default , type= redis.lettuce
2025-06-22 16:44:43 [main] INFO  c.a.j.support.DefaultMetricsManager - cache stat period at 15 MINUTES
2025-06-22 16:44:43 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-06-22 16:44:43 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-06-22 16:44:43 [main] INFO  c.y.g.c.e.c.EventConfiguration - Enabling smart event listener auto-registration using SmartInitializingSingleton
2025-06-22 16:44:43 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - === 开始事件监听器自动注册 ===
2025-06-22 16:44:43 [main] INFO  c.y.g.m.r.c.CacheRedisConfiguration - Creating Redis event transport
2025-06-22 16:44:43 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Redis event transport started
2025-06-22 16:44:43 [main] INFO  c.y.g.c.e.c.EventConfiguration - Event bus using default topic: test-service
2025-06-22 16:44:43 [main] INFO  c.y.g.c.e.c.EventConfiguration - Creating EventBus with 1 transports
2025-06-22 16:44:43 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 发现 1 个事件传输组件: [redis]
2025-06-22 16:44:43 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 发现 1 个 GoyaEventListener 接口实现
2025-06-22 16:44:43 [main] INFO  c.y.g.c.event.core.DefaultEventBus - Registered local listener for event type: SecurityInterfaceEvent
2025-06-22 16:44:45 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Subscribed to Redis topic 'test-service' for event type SecurityInterfaceEvent
2025-06-22 16:44:45 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 成功注册接口监听器: securityInterfaceEventListener -> SecurityInterfaceEvent
2025-06-22 16:44:45 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2025-06-22 16:44:45 [main] INFO  c.y.g.c.e.c.EventConfiguration - Created async task executor for event bus with core=2, max=10, queue=100
2025-06-22 16:44:45 [main] INFO  c.y.g.common.CommonAutoConfiguration - [Goya] |- starter [common] auto configure.
2025-06-22 16:44:45 [main] INFO  c.y.g.c.a.CommonApiAutoConfiguration - [Goya] |- starter [common api] auto configure.
2025-06-22 16:44:45 [main] INFO  c.y.g.c.d.c.JpaConfiguration - [Goya] |- component [jpa] configure.
2025-06-22 16:44:45 [main] INFO  c.y.g.c.j.CommonJpaAutoConfiguration - [Goya] |- starter [common jpa] auto configure.
2025-06-22 16:44:45 [main] INFO  c.y.g.c.r.CommonRestAutoConfiguration - [Goya] |- starter [common rest] auto configure.
2025-06-22 16:44:45 [main] INFO  c.y.g.c.w.CommonWebAutoConfiguration - [Goya] |- starter [common web] auto configure.
2025-06-22 16:44:45 [main] INFO  c.y.g.m.redis.RedisAutoConfiguration - [Goya] |- starter [module redis] auto configure.
2025-06-22 16:44:45 [main] INFO  c.y.g.s.a.SecurityAuthAutoConfiguration - [Goya] |- starter [security auth] auto configure.
2025-06-22 16:44:46 [main] INFO  c.y.g.c.event.core.DefaultEventBus - Registered local listener for event type: RequestMappingEvent
2025-06-22 16:44:46 [main] INFO  c.y.g.m.r.event.RedisEventTransport - Subscribed to Redis topic 'test-service' for event type RequestMappingEvent
2025-06-22 16:44:46 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 成功注册注解监听器: RequestMappingEventListener.onEvent -> RequestMappingEvent
2025-06-22 16:44:46 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 从Bean requestMappingEventListener 注册了 1 个注解监听器
2025-06-22 16:44:46 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - === 事件监听器自动注册完成 ===
2025-06-22 16:44:46 [main] INFO  c.y.g.c.e.c.EventListenerAutoRegistrar - 接口监听器: 1, 注解监听器: 1, 总计: 2
2025-06-22 16:44:46 [main] INFO  io.undertow - starting server: Undertow - 2.3.18.Final
2025-06-22 16:44:46 [main] INFO  org.xnio - XNIO version 3.8.16.Final
2025-06-22 16:44:46 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.16.Final
2025-06-22 16:44:46 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-06-22 16:44:46 [main] INFO  o.s.b.w.e.undertow.UndertowWebServer - Undertow started on port 8082 (http) with context path '/'
2025-06-22 16:45:00 [JetCacheDefaultExecutor] INFO  c.a.jetcache.support.StatInfoLogger - jetcache stat from 2025-06-22 16:44:43,236 to 2025-06-22 16:45:00,002
cache                                          |       qps|   rate|           get|           hit|          fail|        expire|avgLoadTime|maxLoadTime
-----------------------------------------------+----------+-------+--------------+--------------+--------------+--------------+-----------+-----------
default-query-results-region:                  |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
default-query-results-region:_local            |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
default-query-results-region:_remote           |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
default-update-timestamps-region:              |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
default-update-timestamps-region:_local        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
default-update-timestamps-region:_remote       |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:security:metadata:compatible:       |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:security:metadata:compatible:_local |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:security:metadata:compatible:_remote|      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:security:metadata:indexable:        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:security:metadata:indexable:_local  |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:security:metadata:indexable:_remote |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:access_limited:               |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:access_limited:_local         |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:access_limited:_remote        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:graphic:              |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:graphic:_local        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:graphic:_remote       |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:jigsaw:               |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:jigsaw:_local         |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:jigsaw:_remote        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:word_click:           |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:word_click:_local     |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:word_click:_remote    |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:idempotent:                   |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:idempotent:_local             |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:idempotent:_remote            |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:secure_key:                   |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:secure_key:_local             |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:secure_key:_remote            |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
-----------------------------------------------+----------+-------+--------------+--------------+--------------+--------------+-----------+-----------

2025-06-22 16:55:19 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.undertow.UndertowWebServer - Commencing graceful shutdown. Waiting for active requests to complete
2025-06-22 16:55:19 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.undertow.UndertowWebServer - Graceful shutdown complete
2025-06-22 16:55:19 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.18.Final
2025-06-22 16:55:19 [SpringApplicationShutdownHook] INFO  c.y.g.m.r.event.RedisEventTransport - Redis event transport stopped
2025-06-22 16:55:19 [SpringApplicationShutdownHook] INFO  c.y.g.c.event.core.DefaultEventBus - Event bus shutdown completed
